,yelpID,Phone,alias,name,category,rating,review_count,address,city,state,zipcode
615,TinvkV83j4NfKOHqpzNqsA,(425) 788-2064,thai-duvall-duvall,Thai Duvall,Thai,4.0,67,26321 NE Valley St,Duvall,WA,98019
616,G_PyRJZLkyuiCxJ_k7_mog,(425) 483-6888,indian-palace-woodinville,Indian Palace,Indian,3.5,79,13330 NE 175th St,Woodinville,WA,98072
617,32sNroeAkKrEJiYDn1G3Jw,(253) 517-8244,poke-coffee-and-crepes-federal-way,Poke Coffee & Crepes,"Sandwiches, Juice Bars & Smoothies, Creperies",4.0,43,2128 SW 336th St,Federal Way,WA,98023
618,8rTlIEgPjp6jFLLB1HXxyQ,(253) 839-8386,pho-bach-vietnamese-restaurant-federal-way,Pho Bach Vietnamese Restaurant,"Vietnamese, Noodles",3.5,57,1634 S 312th St,Federal Way,WA,98003
619,S1HEsEzt6RQy8E7GisLtRw,(206) 323-2050,abc-supermarket-seattle,ABC Supermarket,International Grocery,3.5,21,2500 Beacon Ave S,Seattle,WA,98144
620,h83DV3EzVwJsZEYIWrxq4Q,(425) 221-7623,taqueria-los-chilangos-bellevue,Taqueria Los Chilangos,"Mexican, Food Trucks",4.0,148,14008 NE 8th St,Bellevue,WA,98007
621,InJBq1qb0LWOwIZczpGkUg,(206) 441-5823,rendezvous-seattle,Rendezvous,"Bars, Performing Arts, American (New)",4.0,144,2322 2nd Ave,Seattle,WA,98121
622,TImFShalo8l1_aEblRGILA,(425) 557-4474,zushi-sushi-issaquah-2,Zushi Sushi,"Japanese, Sushi Bars",4.5,204,5614 E Lake Sammamish Pkwy,Issaquah,WA,98029
623,oWLJZlO9gRm3-peobQcepg,(253) 236-4373,bruchelles-bagel-bistro-covington-2,Bruchelle's Bagel Bistro,"Bagels, Cafes, Cocktail Bars",4.0,64,16340 SE 256th St,Covington,WA,98042
624,P5iyiSSsgMk63T37wYEsBg,(425) 222-6669,the-raging-river-café-and-club-fall-city,The Raging River Café and Club,"Cafes, Bars",4.0,87,33723 SE Redmond Fall City Rd,Fall City,WA,98024
625,oywmeOZZijDrpLJlgAKsOQ,(425) 204-6990,romios-pizza-and-pasta-renton,Romio's Pizza & Pasta,"Pizza, Italian",2.5,114,10727 SE Carr Rd,Renton,WA,98055
626,OUoHaXhe-lJjf8wXEAsWQg,(253) 939-7444,athens-pizza-and-pasta-auburn,Athens Pizza & Pasta,"Pizza, Italian, Sandwiches",3.5,118,959 E Main St,Auburn,WA,98002
627,eFVUBhVHP1LoNmzm2LXQgA,(206) 935-7400,roxys-bar-and-grill-seattle,Roxy's Bar & Grill,Sports Bars,3.5,54,2823 SW Roxbury St,Seattle,WA,98126
628,MRz8tmfcELr7bU1l0mLY9A,(206) 283-5042,boathouse-deli-seattle,Boathouse Deli,Delis,3.5,19,1818 Westlake Ave N,Seattle,WA,98109
629,ziIcBDdIjKi8gShBrseCjA,(206) 954-1100,roro-bbq-and-grill-seattle-6,RoRo BBQ & Grill,Barbeque,4.0,535,3620 Stone Way N,Seattle,WA,98103
630,VhWV1ev4SZw9zuoBMarnyg,(206) 363-8877,shays-restaurant-shoreline,Shay's Restaurant,"Breakfast & Brunch, Burgers, Sandwiches",3.5,71,15744 Aurora Ave N,Shoreline,WA,98133
631,ju1nZ4nARms4TX--7ZWo8Q,(757) 321-5000,dollar-tree-fresno,Dollar Tree,Discount Store,3.5,10,917 E Olive Ave,Fresno,CA,93728
632,PBTCxYh-_a14yZylXg32Ng,(206) 767-3344,seattle-supermarket-seattle,Seattle Supermarket,International Grocery,3.0,26,4801 Beacon Ave S,Seattle,WA,98108
633,f5RydDW9HzHOlqbCQOQ2MQ,(206) 632-3430,chiso-sushi-and-izakaya-seattle-3,Chiso Sushi & Izakaya,"Sushi Bars, Japanese",3.5,509,3520 Fremont Ave N,Seattle,WA,98103
634,gXN4emgRLP2VWDpy6_DYxg,(253) 833-2980,donut-star-auburn,Donut Star,Donuts,4.5,31,914 Auburn Way S,Auburn,WA,98002
635,mr2_uAyF5t9UmceDDn5TcA,(425) 318-0184,jessicas-unique-bite-burgers-kenmore,Jessica's Unique Bite Burgers,"Food Trucks, Burgers",4.0,27,,Kenmore,WA,98028
636,xyhn0k4D1B7EmcPid8OCZQ,(206) 420-8360,opus-co-seattle-2,Opus Co,American (New),4.5,48,7410 Greenwood Ave N,Seattle,WA,98103
637,b6hzRPCu_T3wneV3G1ha8A,(206) 764-5068,breaktime-deli-and-cafe-seattle,Breaktime Deli and Cafe,Delis,3.5,10,309 S Cloverdale St,Seattle,WA,98108
638,nlvB73IgODiJHJNMOVN5OA,(253) 437-0362,gators-sports-bar-and-grill-kent,Gator's Sports Bar & Grill,"American (Traditional), Sports Bars, Breakfast & Brunch",3.5,136,21609 84th Ave S,Kent,WA,98032
639,0KqQxNoqQKf7xVZ6Fea0Bg,(425) 482-7966,panera-bread-woodinville,Panera Bread,"Sandwiches, Salad, Soup",3.0,61,13780 NE 175th St,Woodinville,WA,98072
640,xOjZd6w8MYK25e6kyQY9Gg,(206) 782-0588,philadelphia-church-seattle,Philadelphia Church,Churches,4.0,3,7704 24th Ave NW,Seattle,WA,98117
641,ZysrcGxy572YDY2rK0QhWQ,(206) 284-0370,katinas-kitchen-seattle,Katina's Kitchen,"Breakfast & Brunch, Greek",3.5,56,4215 Gilman Ave W,Seattle,WA,98199
642,z-1iaPtLUM9FGm7dfjWpRg,(425) 432-1272,maple-valley-community-center-maple-valley,Maple Valley Community Center,Community Service/Non-Profit,3.0,1,22010 SE 248th St,Maple Valley,WA,98038
643,I_Y46nasnRBVCVFbwmj3Dw,(206) 859-9591,turmeric-n-more-seattle-2,Turmeric 'n More,"Indian, Pakistani, Food Delivery Services",4.5,6,,Seattle,WA,98133
644,y3tIdNlRKQ-yHSIsbIkR6A,(253) 939-0488,black-diamond-camps-auburn,Black Diamond Camps,"Religious Organizations, Day Camps, Summer Camps",3.5,6,19830 SE 328th Pl,Auburn,WA,98092
645,Cghlydb69CyQ9HM2E2ZHpw,(253) 854-3949,burger-king-kent-5,Burger King,Burgers,1.5,22,25240 104th Ave SE,Kent,WA,98030
646,qg8bWAMqwl0xvmME07uMWA,(206) 781-7838,sunny-teriyaki-seattle-5,Sunny Teriyaki,Japanese,4.0,99,2035 NW Market St,Seattle,WA,98107
647,IZ83Nh_3kAfl2GWG0zvnLA,(206) 332-7900,urban-fit-studios-seattle-2,Urban Fit Studios,"Gyms, Trainers",5.0,13,1500 Summit Ave,Seattle,WA,98122
648,lu4PfZuJVqwDwA-Pqg8y-A,(206) 467-5533,court-in-the-square-seattle-3,Court In the Square,"Venues & Event Spaces, Caterers",3.5,37,401 2nd Ave S,Seattle,WA,98104
649,z_edrPrsppVcQ_g4mUW1AQ,(206) 650-3564,shishkaberrys-seattle,Shishkaberry's,Desserts,3.5,14,,Seattle,WA,98115
650,aJJ21J-Pdia5QjWJH3ZcGg,(206) 883-7656,cupcake-royale-and-verite-coffee-seattle,Cupcake Royale and Verite Coffee,"Bakeries, Desserts, Ice Cream & Frozen Yogurt",3.5,693,2052 NW Market St,Seattle,WA,98107
651,aFe9f2kcNo7JKSYsSfAiJQ,(206) 766-8597,huong-xua-seattle,Huong Xua,"Delis, Vietnamese, Sandwiches",4.0,58,9629 16th Ave SW,Seattle,WA,98106
652,1J9piPXgUDlSxL5-cpygFQ,(206) 456-4343,a-la-mode-pies-west-seattle-seattle-2,A La Mode Pies West Seattle,"Desserts, Cafes, Bakeries",4.0,158,4225 SW Alaska St,Seattle,WA,98116
653,TShMYEdLRi6UXCS2C41lrw,(206) 244-6666,radisson-hotel-seattle-airport-seatac-2,Radisson Hotel Seattle Airport,Hotels,3.0,89,18118 International Blvd,Seatac,WA,98188
654,Jir5zkSkrMpCJfFE4hiuFQ,(425) 471-5781,the-peoples-burger-seattle,The People's Burger,"Food Trucks, Burgers, American (Traditional)",4.0,88,922 Occidental Ave S,Seattle,WA,98134
655,8M_ttK8JsGJp3cTdJFtaPg,(206) 768-0418,matts-famous-chili-dogs-seattle,Matt's Famous Chili Dogs,"Hot Dogs, Burgers, American (Traditional)",4.0,135,6615 E Marginal Way S,Seattle,WA,98108
656,Nn1BT1SUHUMuVbxnxJZ8BQ,(206) 372-6489,senor-teriyaki-seattle,Senor Teriyaki,Chinese,4.5,3,12334 Lake City Way NE,Seattle,WA,98125
657,ZbwnRI2cPisShwBzv3s1dw,(206) 900-7954,kati-vegan-thai-seattle,Kati Vegan Thai,"Thai, Vegan, Bars",4.0,81,1190 Thomas St,Seattle,WA,98109
658,f_giq0IH1Ql4u253DNn7Xw,(253) 204-1378,scamp-brewing-auburn,Scamp Brewing,Breweries,4.5,14,402 16th St NE,Auburn,WA,98002
659,G-lk0Tu-HkGCCx6cQDoBEg,(206) 622-7391,cafe-zum-zum-seattle,Cafe Zum Zum,"Indian, Pakistani, Halal",3.5,162,823 3rd Ave,Seattle,WA,98104
660,nnd3EBMv5RUggqGEHE8VGg,(206) 682-7670,don-and-joes-meats-seattle,Don And Joe's Meats,Meat Shops,4.5,55,85 Pike St,Seattle,WA,98101
661,x4aGywfPJgjzGrU3fiEccQ,(425) 883-1550,blazing-bagels-redmond,Blazing Bagels,"Bakeries, Bagels, Sandwiches",4.5,363,6975 176th Ave NE,Redmond,WA,98052
662,4RYqVtK-BHQ9jH7Yzk9nqA,(206) 633-9993,palmi-korean-bbq-seattle,Palmi Korean BBQ,"Korean, Barbeque",3.5,134,4534 University Way NE,Seattle,WA,98105
663,2lK-kXpU8c0OIWAqSm5DeA,(253) 833-9753,villa-fresh-italian-kitchen-auburn,Villa Fresh Italian Kitchen,"Italian, Pizza",3.0,16,1101 Super Mall Way,Auburn,WA,98001
664,zbIuZS9vDFzNgdmwnYztTA,(206) 932-7506,76-gas-station-and-food-mart-seattle,76 Gas Station & Food Mart,"Convenience Stores, Gas Stations",2.0,5,4001 California Ave SW,Seattle,WA,98116
665,WTATU5YEkzz8ut-patK5gw,(206) 659-0074,the-shambles-seattle,The Shambles,"Delis, Beer Bar, Meat Shops",4.5,72,7777 15th Ave NE,Seattle,WA,98115
666,IBj0dgxuS2WD-rBKmJBq3g,(206) 324-3633,aoki-japanese-grill-and-sushi-bar-seattle,Aoki Japanese Grill & Sushi Bar,"Japanese, Sushi Bars",3.5,184,621 Broadway E,Seattle,WA,98102
667,tyjUpcq1IYfgrss-HO9hog,(425) 453-2600,panera-bread-bellevue,Panera Bread,"Sandwiches, Salad, Soup",2.5,165,1100 Bellevue Way NE,Bellevue,WA,98004
668,wN05g0UkelacsT0e4fnX_w,(425) 793-1368,renton-seafood-restaurant-renton,Renton Seafood Restaurant,"Seafood, Dim Sum, Cantonese",3.0,93,4250 NE 4th St,Renton,WA,98059
669,ff7o8rbF-zHFuLF5l2H5Vg,(206) 565-4271,el-pollo-real-2-tukwila,El Pollo Real 2,Tacos,4.5,3,12449 E Marginal Way S,Tukwila,WA,98168
670,KegGll8Kp7Dw7dpAdhb1pw,(253) 852-0135,cafe-pacific-catering-auburn-2,Cafe Pacific Catering,Caterers,4.5,17,4402 Auburn Way N,Auburn,WA,98002
671,LSk5uay8-_B8Zt_dZdJBYg,(425) 757-4783,starbucks-renton-28,Starbucks,Coffee & Tea,2.5,17,4112 NE 4th St,Renton,WA,98059
672,O3BvKUxzp7N_08p5HQiW5A,(206) 448-2617,blank-space-cafe-seattle-seattle,Blank Space Cafe - Seattle,"Desserts, Bubble Tea, Macarons",3.5,114,2126 2nd Ave,Seattle,WA,98121
673,Bs0ISVZJ_rnwuwuiXSsHaQ,(206) 494-0102,portal-virtual-reality-arcade-seattle,Portal Virtual Reality Arcade,"Venues & Event Spaces, Virtual Reality Centers",4.5,42,2601 NW Market St,Seattle,WA,98107
674,JMZYdljmurR2oAkIr1X5sA,(425) 251-9102,act-3-catering-tukwila,Act 3 Catering,Caterers,4.5,35,15665 Nelson Pl,Tukwila,WA,98188
675,KLvWhcNl2eV-VvbiyeEtuA,(253) 838-1611,cvs-pharmacy-federal-way,CVS Pharmacy,"Drugstores, Convenience Stores",4.0,7,33520 21st Ave SW,Federal Way,WA,98023
676,XZ84R5pwZXdDAfzF1-YyDQ,(206) 878-8623,saran-african-market-and-beauty-seatac,Saran African Market & Beauty,"Grocery, Meat Shops, Cosmetics & Beauty Supply",4.0,1,20019 International Blvd,SeaTac,WA,98198
677,eawSXT1tuUQzfZxpK4H1ww,(425) 228-8000,7-eleven-tukwila-3,7-Eleven,"Convenience Stores, Coffee & Tea",3.0,6,680 Strander Blvd,Tukwila,WA,98188
678,tETTrNyEI2eHJHW-ic0MNw,(206) 324-9697,deluxe-bar-and-grill-seattle,DeLuxe Bar & Grill,"American (Traditional), Bars, Burgers",3.0,449,625 Broadway E,Seattle,WA,98102
679,uKmMl3kVS4g6DhQEcXXV9A,(425) 888-6600,riverbend-cafe-north-bend,Riverbend Cafe,American (Traditional),3.0,144,14303 436th Ave SE,North Bend,WA,98045
680,sLaS5ANWBfG3QKTulQbstw,(206) 325-2900,repast-seattle,Repast,"Bakeries, Coffee & Tea",4.0,33,1418 31st Ave S,Seattle,WA,98144
681,gOPpROjtxRN1gkep7tvG2Q,(206) 353-4394,incredibowls-bellevue-3,Incredibowls,"Food Trucks, Caterers, Korean",4.5,26,,Bellevue,WA,98004
682,dbpuNuiPu8R51e1NfSfXgw,(818) 240-6055,ihop-glendale-2,IHOP,"Breakfast & Brunch, American (Traditional)",4.5,4,450 N Brand Blvd,Glendale,CA,91203
683,-lNwChAODQOzd8lAuTduVg,(206) 323-2252,seattle-nichiren-buddhist-church-seattle,Seattle Nichiren Buddhist Church,Buddhist Temples,4.5,2,1042 S Weller St,Seattle,WA,98104
684,FMI5aRKUdJoTXgIMJInybw,(206) 624-9154,wazobia-west-african-cuisine-seattle,Wazobia West African Cuisine,Restaurants,5.0,1,170 S Washington St,Seattle,WA,98104
685,SeBhIUX52bu1lYgpEp_6nw,(206) 547-9707,agrodolce-seattle,Agrodolce,"Italian, Desserts, Tapas/Small Plates",3.5,303,709 N 35th St,Seattle,WA,98103
686,0TbwG-Jxl6ElItTMvY4MgA,(206) 527-1253,special-occasions-catering-seattle,Special Occasions Catering,Caterers,5.0,8,10334 Aurora Ave N,Seattle,WA,98133
687,oL2g9giMo-xPkx2xQ4ZkgA,(206) 575-7454,stanfords-restaurant-and-bar-tukwila-2,Stanford's Restaurant & Bar,"American (Traditional), Steakhouses, Diners",3.0,299,17380 Southcenter Pkwy,Tukwila,WA,98188
688,5Lf2pnRVNRs5kXvS47zI2Q,(206) 824-3744,midway-shell-station-des-moines,Midway Shell Station,Gas Stations,2.5,4,23031 Pacific Hwy S,Des Moines,WA,98198
689,cn9ox-BRc2D45oWmp1egdg,(425) 462-9422,mediterranean-kitchen-bellevue,Mediterranean Kitchen,"Greek, Middle Eastern, Mediterranean",4.0,861,103 Bellevue Way NE,Bellevue,WA,98004
690,ubmlN02TzfvRCWRq2BsWKA,(253) 833-2897,algona-city-hall-algona,Algona City Hall,Public Services & Government,3.0,1,402 Warde St,Algona,WA,98001
691,EVoWg1-IZUxt2Zpye0BvnA,(360) 825-1797,runland-grocery-enumclaw,Runland Grocery,"Grocery, Coffee & Tea",3.5,6,2206 Roosevelt Ave,Enumclaw,WA,98022
692,Du_xluM54rQ6US09SfKQqw,(206) 762-3447,greenbridge-cafe-seattle,Greenbridge Cafe,"Breakfast & Brunch, Soup, Sandwiches",4.5,154,9901 8th Ave SW,Seattle,WA,98106
693,688vBFFaYN3yrQFd8JOWQA,(206) 523-7190,lakecity-shell-seattle,Lakecity Shell,Gas Stations,2.0,3,8721 Lake City Way NE,Seattle,WA,98115
694,UNpzmlq3lOpVVm4THYjXAQ,(206) 250-7693,shark-bite-food-seattle,Shark Bite Food,Seafood,5.0,1,1660 S Roberto Maestas Festival St,Seattle,WA,98144
695,TlKKuqPkF0dC5aYl2J1Piw,(206) 624-9977,elephant-and-castle-seattle,Elephant & Castle,"British, Pubs",3.0,367,1415 Fifth Ave,Seattle,WA,98101
696,jOOGEOgE6ACHdm5n7nChbg,(206) 548-0345,blue-star-cafe-and-pub-seattle-3,Blue Star Cafe & Pub,"Breakfast & Brunch, Burgers, American (Traditional)",3.5,474,4512 Stone Way N,Seattle,WA,98103
697,894HOYFqYQ8dNuCDzBWJqA,(206) 878-8469,las-palmas-seatac,Las Palmas,Salvadoran,3.5,57,19840 International Blvd,Seatac,WA,98188
698,vHfJiTfxHdpDg2l6aT1R5g,(206) 682-2654,market-grill-seattle,Market Grill,"Seafood, Sandwiches, Soup",4.0,412,1509 Pike Pl,Seattle,WA,98101
699,mybliPWkqjC1luqPrDOLyA,(206) 722-0279,discoteca-los-tres-reyes-seattle,Discoteca Los Tres Reyes,"Grocery, Imported Food",5.0,1,5041 Rainier Ave S,Seattle,WA,98118
700,f-z87BXBTu4Rr0m3zCpJvQ,(425) 254-1192,chevron-renton-2,Chevron,Gas Stations,2.5,5,3209 NE 4th St,Renton,WA,98056
701,hSvAOANo7KG1j-TUFHYIZQ,(425) 432-6858,pla-mor-bar-and-grill-maple-valley,Pla-Mor Bar & Grill,"Bars, American (New)",3.5,56,21607 SE 272nd St,Maple Valley,WA,98038
702,UEdrm-A5FwC5VKMxx90ePw,(253) 735-2449,johnny-rockets-original-hamburger-tacoma,Johnny Rockets - Original Hamburger,Sandwiches,2.0,1,SuperMall Way 1101,Tacoma,WA,98001
703,vrRsPN5C3s5_iQNGaQ1Dag,(425) 793-9501,casa-durango-renton,Casa Durango,Mexican,4.0,111,1306 Union Ave NE,Renton,WA,98059
704,K_GlfwFS3vhrttjc2giMyA,(206) 682-2866,7-eleven-seattle-65,7-Eleven,"Convenience Stores, Coffee & Tea",5.0,3,810 3rd Ave,Seattle,WA,98104
705,w_QvMUxCk5vY5_tS92e-0g,(206) 522-8515,varlamos-pizzeria-seattle,Varlamos Pizzeria,"Pizza, Italian, Bars",4.0,132,3617 NE 45th St,Seattle,WA,98105
706,BdvBgXO1QNFGx29rTu1Qmg,(206) 682-7535,community-grocery-and-deli-seattle,Community Grocery and Deli,Grocery,4.0,26,415 Seneca St,Seattle,WA,98101
707,u7RktNJOHu6RK9jgjGQ3KQ,(206) 322-7717,east-african-imports-and-restaurant-seattle,East African Imports & Restaurant,Ethiopian,4.5,18,306 23rd Ave S,Seattle,WA,98104
708,Vk_7ZbEdMQq29JQFrtwfyA,(425) 207-8951,the-brick-pub-and-grill-renton-2,The Brick Pub & Grill,"American (New), Bars, Gastropubs",4.5,216,1190 Sunset Blvd NE,Renton,WA,98056
709,mvCYqJoJ8kEvDjo7_DklDg,(425) 888-8300,papa-murphys-north-bend-2,Papa Murphy's,Pizza,3.0,8,456 South West Mt. Si Blvd.,North Bend,WA,98045
710,6mSaCjRbyOhb5dVggm0RXw,(206) 824-8417,midway-donut-shop-des-moines,Midway Donut Shop,"Donuts, Sandwiches",3.5,70,23100 Pacific Hwy S,Des Moines,WA,98198
711,tKXNvlcw57pcsQ4iCPfOZQ,(206) 595-3325,beez-neez-gourmet-sausages-seattle,Beez Neez Gourmet Sausages,"German, Hot Dogs, Street Vendors",3.5,6,1810 Boren Ave,Seattle,WA,98101
712,eAtgP6XcUjRVK8dh8foZdQ,(206) 632-6975,ichiro-teriyaki-seattle,Ichiro Teriyaki,"Japanese, Korean, Sushi Bars",2.5,146,4124 University Way NE,Seattle,WA,98105
713,TV_FeJ6kkIx7Gb-gClWJlQ,(425) 888-2777,encompass-north-bend,Encompass,Preschools,5.0,1,1407 Boalch Ave NW,North Bend,WA,98045
714,0iaXhGnW5q57N3g6tdUXLw,(425) 286-2240,hideaway-lodge-bed-and-breakfast-woodinville,Hideaway Lodge Bed and Breakfast,Bed & Breakfast,5.0,8,15228 NE 173rd St,Woodinville,WA,98072
715,IQTlclEG47NpUnWmnnTPZQ,(206) 832-6992,nuview-landscapes-renton,Nuview Landscapes,Landscaping,5.0,5,968 Edmonds Ave NE,Renton,WA,98056
716,NuPKl9HvpYSr1g5hYBAQKA,(425) 456-0010,seastar-restaurant-and-raw-bar-bellevue,Seastar Restaurant & Raw Bar,"American (New), Seafood, Live/Raw Food",4.0,809,205 108th Ave NE,Bellevue,WA,98004
717,x3ZedzIqtnVw5ytF71SKHw,(206) 533-8226,taco-del-mar-shoreline,Taco Del Mar,Mexican,3.0,30,1291 N 205th St,Shoreline,WA,98133
718,Ubzl-7XDj4SAwpuSLwjF6w,(253) 740-1506,silver-spork-food-truck-seattle,Silver Spork Food Truck,"Food Trucks, Comfort Food",4.0,14,,Seattle,WA,98101
719,kPfin0OpQbtlnRa6TyChMQ,(206) 838-3837,aloha-ramen-seattle,Aloha Ramen,"Ramen, Noodles",4.0,749,3004 NE 127th St,Seattle,WA,98125
720,ojnk0OiUiVW8aBhJ2nT3Vg,(206) 395-4623,nuflours-seattle,Nuflours,"Bakeries, Gluten-Free",4.5,143,518 15th Ave E,Seattle,WA,98112
721,BC3aJOit7o-G-LVYaBA2kg,(206) 322-0852,queen-sheba-seattle-3,Queen Sheba,Ethiopian,3.5,304,916 E John St,Seattle,WA,98102
722,Jn9jeIi4BGkP3N92hHHMCQ,(425) 489-9393,bento-teriyaki-bothell,Bento Teriyaki,Japanese,4.0,40,18931 Bothell Way NE,Bothell,WA,98011
723,zvZgk0HI8rDeWI7sXUft4Q,(425) 821-0882,columbia-athletic-clubs-juanita-bay-kirkland-2,Columbia Athletic Clubs - Juanita Bay,"Gyms, Trainers, Swimming Pools",3.5,46,11450 98th Ave NE,Kirkland,WA,98033
724,PmG5cAwLJKQDkVKYngg6yA,(206) 938-2018,lucky-5-seattle-2,Lucky 5,"Gas Stations, Convenience Stores, Beer, Wine & Spirits",4.0,5,8856 35th Ave SW,Seattle,WA,98126
725,iOjNUZAVwTYnBUvEYrrEyg,(425) 481-1500,21-acres-woodinville,21 Acres,"Farmers Market, Venues & Event Spaces, Cooking Classes",5.0,9,13701 NE 171st St,Woodinville,WA,98072
726,rE4GFKoxWGgXCyB1OK1krQ,(253) 854-1711,panera-bread-kent,Panera Bread,"Sandwiches, Salad, Soup",3.0,119,521 2nd Pl N,Kent,WA,98032
727,njXcFgOX4F44t7DQE6eNJQ,(206) 322-0271,r-and-l-home-of-good-bar-b-q-seattle,R&L Home of Good Bar-B-Q,Barbeque,3.5,64,1816 E Yesler Way,Seattle,WA,98122
728,G2CTB9nIZZNPPeARjhSxWA,(206) 402-3682,cone-and-steiner-seattle-4,Cone & Steiner,"Grocery, Meat Shops",3.5,41,135 S King St,Seattle,WA,98104
729,iiB99JtahePjFm4A1L1iZA,(206) 526-1793,r-and-m-grocery-and-video-seattle,R & M Grocery and Video,International Grocery,3.0,19,5501 University Way NE,Seattle,WA,98105
730,h1b6yQxhWSEICliWHp4RZQ,(206) 317-9700,barriga-llena-seattle-3,Barriga Llena,"Mexican, Spanish, Food Trucks",5.0,1,12059 Aurora Ave N,Seattle,WA,98133
731,hq6gIALemQa6qLANEG1vYQ,(206) 281-8883,racha-thai-and-asian-kitchen-seattle,Racha Thai & Asian Kitchen,"Thai, Asian Fusion",3.5,467,23 Mercer St,Seattle,WA,98109
732,4N6PpKyAvqIAsKhyJ6wrHA,(206) 697-3120,skippers-fish-and-chips-kent,Skipper's Fish and Chips,Fish & Chips,2.0,2,10225 SE 256th St,Kent,WA,98030
733,cHgjxtL1thgHTPb-9TlK_A,(253) 941-3424,subway-kent-19,Subway,"Sandwiches, Fast Food",2.0,6,27020 Pacific Hwy S,Kent,WA,98032
734,bbGyRgpg5bwyaozrWQywRg,(206) 243-6233,shorewood-grocery-seattle,Shorewood Grocery,Grocery,5.0,3,10455 26th Ave SW,Seattle,WA,98146
735,Ph6RGZp17GWWsAQ2lSJG4A,(425) 486-5555,kenmore-lanes-kenmore,Kenmore Lanes,"Bowling, Breakfast & Brunch, Pizza",3.0,112,7638 NE Bothell Way,Kenmore,WA,98028
736,mffyt9b2-59X7Iw5Ku8j3g,(425) 888-3431,rhodies-smokin-bbq-north-bend,Rhodies Smokin BBQ,Barbeque,4.0,27,14500 468th Ave SE,North Bend,WA,98045
737,9JR80rLMzw_6gtTwG6Qr3Q,(206) 297-3000,full-tilt-ice-cream-seattle-5,Full Tilt Ice Cream,"Arcades, Ice Cream & Frozen Yogurt",4.0,233,5453 Leary Ave NW,Seattle,WA,98107
738,BTCBt7LyViMH5i4g0hrEAA,(206) 717-2100,bakery-nouveau-burien-2,Bakery Nouveau,"Patisserie/Cake Shop, Bakeries, Desserts",4.5,124,426 SW 153rd St,Burien,WA,98166
739,w-Zp-7KYvn8aCSGMjdr-lg,(281) 359-9959,hubcap-grill-and-beer-yard-houston,Hubcap Grill & Beer Yard,"Burgers, Bars, Breakfast & Brunch",2.5,19,2800 N Terminal Rd,Houston,TX,77032
740,xD8yBdisKKK9r4PFO7x6Mw,(206) 632-1331,orange-king-seattle,Orange King,Burgers,3.5,97,1411 NE 42nd St,Seattle,WA,98105
741,1EFQ8ePAtsgqWc3VyneBMw,(206) 467-7769,daily-dozen-doughnut-seattle,Daily Dozen Doughnut,"Bakeries, Donuts, Food Stands",4.5,918,93 Pike St,Seattle,WA,98101
742,Uh77ooudhXMiV5pjcMsd6w,(206) 552-6524,sen-japanese-gourmet-deli-and-catering-kirkland,Sen Japanese Gourmet Deli & Catering,"Japanese, Delis, Sushi Bars",4.5,103,13102 NE 70th Pl,Kirkland,WA,98033
743,i9nUh6jooa8Qud_3WQZsrQ,(425) 806-3929,sri-uma-thai-cuisine-kenmore,Sri Uma Thai Cuisine,Thai,3.5,153,7850 NE Bothell Way,Kenmore,WA,98028
744,Q9ywA4WoDjlSgAPt7jL1lQ,(206) 883-0391,rainier-coffee-burien-2,Rainier Coffee,Cafes,5.0,1,14424 Ambaum Blvd SW,Burien,WA,98166
745,lQ4kY3Yv2psle5Ycq9WhiQ,(206) 524-0565,spud-fish-and-chips-seattle,Spud Fish & Chips,"Seafood, Fish & Chips",3.5,216,6860 E Green Lake Way N,Seattle,WA,98115
746,_TApwlwJP3zf-KZ5gcwfVQ,(206) 938-3242,super-24-food-store-no-1-seattle,Super-24-Food Store No 1,Grocery,1.5,3,5455 Delridge Way SW,Seattle,WA,98106
747,PS9VWf4rdOVMwLM_GIyZiw,(206) 284-2897,pho-cyclo-cafe-seattle-8,Pho Cyclo Cafe,"Vietnamese, Noodles",3.0,134,900 Dexter Ave N,Seattle,WA,98109
748,xKxajI8_VNRxcHjMpH52sg,(206) 364-1228,ruby-thai-seattle,Ruby Thai,Thai,2.0,18,401 NE Northgate Way,Seattle,WA,98125
749,F3Kv6QtlPRrBzJGINxgBOA,(253) 945-6294,linh-son-restaurant-federal-way,Linh Son Restaurant,Vietnamese,3.5,146,31830 Pacific Hwy S,Federal Way,WA,98003
750,rrq8kb56FsrYzPX5fRrulA,(206) 854-6453,wild-yacht-charters-seattle,Wild Yacht Charters,Boat Charters,5.0,3,10105 Rainier Ave S,Seattle,WA,98178
751,bibwEKWWSyB422Ap-t7Sdw,(206) 900-0400,alchemy-seattle,Alchemy,"Cocktail Bars, American (New), Lounges",4.0,147,4717 42nd Ave SW,Seattle,WA,98116
752,yiFStC0eaA6Zp5sgWNV8XQ,(206) 294-5753,jaks-alehouse-seattle,Jak's Alehouse,"American (New), Steakhouses, Tex-Mex",3.5,131,7900 E Green Lake Dr N,Seattle,WA,98103
753,mWpMDgX0rVjmjMIBjex5Yw,(425) 292-9521,chang-thai-and-pho-north-bend,Chang Thai & Pho,"Thai, Vietnamese",3.0,73,131 E N Bend Way,North Bend,WA,98045
754,RJ1CtuySuB54cwZmNVQOUA,(206) 624-1485,thai-thani-kitchen-seattle-2,Thai Thani Kitchen,Thai,3.0,81,201 Boren Ave N,Seattle,WA,98109
